amendment_indicator,amendment_indicator_desc,beneficiary_committee_name,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_description,candidate_office_district,candidate_office_state,candidate_party,category_code,category_code_full,comm_dt,name,committee_id,committee_type,designation,designation_full,party,party_full,state,city,cycle,is_active,organization_type,organization_type_full,treasurer_name,affiliated_committee_name,filing_frequency,expenditure_amount,expenditure_date,expenditure_description,dissemination_date,support_oppose_indicator,election_type,election_type_full,fec_election_type_desc,fec_election_year,entity_type,entity_type_desc,payee_first_name,payee_last_name,payee_middle_name,payee_city,payee_occupation,file_number,filing_form,image_number,line_number,link_id,memo_code,memo_code_full,memo_text,memoed_subtotal,original_sub_id,pdf_url,report_type,report_year,schedule_type,schedule_type_full,sub_id,transaction_id,conduit_committee_id,conduit_committee_name,conduit_committee_city,conduit_committee_state
N,,,VALERIE,H2NC06114,FOUSHEE,,"FOUSHEE, VALERIE",H,,04,NC,DEM,,,,JUSTICE DEMOCRATS PAC,C00630665,W,U,Unauthorized,,,PA,LANCASTER,2026,True,,,"BADILLO, JORGE",NONE,Q,84000.0,2026-02-20,NON-CONTRIBUTION ACCOUNT - DIGITAL AD BUY,2026-02-26,O,P2026,,,,,,,,,HUNTINGDON VALLEY,,1950672,F24,202602269837862766,24,4022620261359226022,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602269837862766,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022620261359579057,IE-30469-E,,,,
N,,,NIDA,H2NC06098,ALLAM,,"ALLAM, NIDA",H,,04,NC,DEM,004,Advertising Expenses ,,AMERICAN PRIORITIES (AP),C00932723,O,U,Unauthorized,,,DE,WILMINGTON,2026,True,,,"HANNA, MARK",NONE,Q,294145.0,2026-02-20,TV ADVERTISING - ESTIMATE,2026-02-24,S,P2026,,,,,,,,,HUNTINGDON VALLEY,,1950525,F24,202602259837861248,24,4022620261359226002,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602259837861248,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022620261359579008,SE.4158,C00932723,,,
N,,,LINDSEY,P60007697,GRAHAM,O.,"GRAHAM, LINDSEY O.",S,,00,SC,,004,Advertising Expenses ,,SECURITY IS STRENGTH PAC,C00573733,O,U,Unauthorized,,,SC,COLUMBIA,2026,True,,,"HALL, KEVIN",TRUMP,Q,31634.76,2026-02-20,DIRECT MAIL,2026-02-25,S,P2026,,,,,,,,,LEXINGTON,,1950513,F24,202602259837861216,24,4022520261358950029,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602259837861216,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022520261359187196,SE.6362,C00573733,,,
N,,,LINDSEY,P60007697,GRAHAM,O.,"GRAHAM, LINDSEY O.",S,,00,SC,,004,Advertising Expenses ,,SECURITY IS STRENGTH PAC,C00573733,O,U,Unauthorized,,,SC,COLUMBIA,2026,True,,,"HALL, KEVIN",TRUMP,Q,57060.91,2026-02-20,DIRECT MAIL,2026-03-02,S,P2026,,,,,,,,,LEXINGTON,,1950513,F24,202602259837861216,24,4022520261358950029,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602259837861216,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022520261359187195,SE.6360,C00573733,,,
N,,,LINDSEY,P60007697,GRAHAM,O.,"GRAHAM, LINDSEY O.",S,,00,SC,,004,Advertising Expenses ,,SECURITY IS STRENGTH PAC,C00573733,O,U,Unauthorized,,,SC,COLUMBIA,2026,True,,,"HALL, KEVIN",TRUMP,Q,25000.0,2026-02-20,DIGITAL ADVERTISING,2026-02-23,S,P2026,,,,,,,,,CHARLESTON,,1950513,F24,202602259837861215,24,4022520261358950029,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602259837861215,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022520261359187194,SE.6358,C00573733,,,
N,,,LINDSEY,P60007697,GRAHAM,O.,"GRAHAM, LINDSEY O.",S,,00,SC,,004,Advertising Expenses ,,SECURITY IS STRENGTH PAC,C00573733,O,U,Unauthorized,,,SC,COLUMBIA,2026,True,,,"HALL, KEVIN",TRUMP,Q,76000.0,2026-02-20,DIGITAL AUDIO ADVERTISING,2026-02-23,S,P2026,,,,,,,,,CHARLESTON,,1950513,F24,202602259837861215,24,4022520261358950029,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602259837861215,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022520261359187193,SE.6356,C00573733,,,
N,,,LINDSEY,P60007697,GRAHAM,O.,"GRAHAM, LINDSEY O.",S,,00,SC,,004,Advertising Expenses ,,SECURITY IS STRENGTH PAC,C00573733,O,U,Unauthorized,,,SC,COLUMBIA,2026,True,,,"HALL, KEVIN",TRUMP,Q,199500.0,2026-02-20,DIGITAL ADVERTISING,2026-02-23,S,P2026,,,,,,,,,CHARLESTON,,1950513,F24,202602259837861214,24,4022520261358950029,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602259837861214,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022520261359187192,SE.6353,C00573733,,,
N,,,LINDSEY,P60007697,GRAHAM,O.,"GRAHAM, LINDSEY O.",S,,00,SC,,004,Advertising Expenses ,,SECURITY IS STRENGTH PAC,C00573733,O,U,Unauthorized,,,SC,COLUMBIA,2026,True,,,"HALL, KEVIN",TRUMP,Q,428000.0,2026-02-20,CONNECTED TELEVISION ADVERTISING,2026-02-23,S,P2026,,,,,,,,,CHARLESTON,,1950513,F24,202602259837861214,24,4022520261358950029,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602259837861214,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022520261359187191,SE.6352,C00573733,,,
N,,,LINDSEY,P60007697,GRAHAM,O.,"GRAHAM, LINDSEY O.",S,,00,SC,,004,Advertising Expenses ,,SECURITY IS STRENGTH PAC,C00573733,O,U,Unauthorized,,,SC,COLUMBIA,2026,True,,,"HALL, KEVIN",TRUMP,Q,21500.0,2026-02-20,DIGITAL ADVERTISING,2026-02-23,S,P2026,,,,,,,,,CHARLESTON,,1950513,F24,202602259837861213,24,4022520261358950029,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602259837861213,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022520261359187190,SE.6348,C00573733,,,
N,,,VALERIE,H2NC06114,FOUSHEE,,"FOUSHEE, VALERIE",H,,04,NC,DEM,,,,JOBS AND DEMOCRACY PAC,C00928374,O,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"BADILLO, JORGE",PUBLIC FIRST,Q,337778.07,2026-02-20,TV BUY,2026-02-24,S,P2026,,,,,,,,,SANTA BARBARA,,1950503,F24,202602259837861184,24,4022520261358950027,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602259837861184,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022520261359187182,SE.4121,C00928374,,,
N,,,LA,H6IL07354,FORD,SHAWN,"FORD, LA SHAWN REP.",H,,07,IL,DEM,004,Advertising Expenses ,,FAIRSHAKE,C00835959,O,U,Unauthorized,,,MN,ST. PAUL,2026,True,,,"PHILIPCZYK, BRANDON",PROTECT PROGRESS,M,38929.67,2026-02-20,"IE-FORD-DIRECT MAIL PRODUCTION, PRINTING, POSTAGE",2026-02-23,O,P2026,,,,,,,,,ANNADALE,,1950482,F24,202602259837861127,24,4022520261358950024,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602259837861127,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022520261359187175,VAE22316531F95E09A4F,C00905893,,,
N,,,JESSICA,H6TX08209,STEINMANN,HART,"STEINMANN, JESSICA HART",H,,08,TX,REP,,,,AMERICAN MISSION,C00916692,O,U,Unauthorized,,,NV,HENDERSON,2026,True,,,"GONZALEZ, BRITNEY",NONE,M,511025.0,2026-02-20,MEDIA PLACEMENT / MEDIA PRODUCTION,2026-02-23,S,P2026,,,,,,,,,RENO,,1950182,F24,202602249837841892,24,4022420261311814007,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602249837841892,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022420261312368019,SE24.30931,,,,
N,,,RHETT,H6AL01086,MARQUES,,"MARQUES, RHETT",H,,01,AL,REP,,,,ALABAMA CHRISTIAN CONSERVATIVES (ACC),C00782656,O,U,Unauthorized,,,TX,AUSTIN,2026,True,,,"OLEARY, SHANNON",NONE,Q,13941.0,2026-02-20,PRODUCTION AND PLACEMENT FOR DIGITAL TV AD,2026-02-24,S,P2026,,,,,,,,,ALEXANDRIA,,1950155,F24,202602239837841816,24,4022420261311814003,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602239837841816,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022420261312368007,SE.4545,C00782656,,,
N,,,RHETT,H6AL01086,MARQUES,,"MARQUES, RHETT",H,,01,AL,REP,,,,ALABAMA CHRISTIAN CONSERVATIVES (ACC),C00782656,O,U,Unauthorized,,,TX,AUSTIN,2026,True,,,"OLEARY, SHANNON",NONE,Q,1825.0,2026-02-20,PRODUCTION AND PLACEMENT FOR CABLE TV AD,2026-02-24,S,P2026,,,,,,,,,ALEXANDRIA,,1950155,F24,202602239837841816,24,4022420261311814003,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602239837841816,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022420261312368006,SE.4544,C00782656,,,
N,,,RHETT,H6AL01086,MARQUES,,"MARQUES, RHETT",H,,01,AL,REP,,,,ALABAMA CHRISTIAN CONSERVATIVES (ACC),C00782656,O,U,Unauthorized,,,TX,AUSTIN,2026,True,,,"OLEARY, SHANNON",NONE,Q,84235.0,2026-02-20,PRODUCTION AND PLACEMENT FOR BROADCAST TV AD,2026-02-21,S,P2026,,,,,,,,,ALEXANDRIA,,1950155,F24,202602239837841815,24,4022420261311814003,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602239837841815,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022420261312368005,SE.4543,C00782656,,,
N,,,NIDA,,ALLAM,,"ALLAM, NIDA",H,,04,NC,,24E,,,UNITY & JUSTICE FUND,C00881011,O,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"SUNDERLAND, ERIC",NONE,M,11933.99,2026-02-20,MAILER,2026-02-20,S,P2026,,,,,,,,,SAN FRANCISCO,,1950153,F24,202602239837841813,24,4022420261311814002,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602239837841813,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022420261312368003,PDT.E.31,,,,
N,,,JULIA,S6LA00664,LETLOW,,"LETLOW, JULIA",S,,00,LA,REP,,,,LOUISIANA FREEDOM FUND,C00906263,O,U,Unauthorized,,,LA,NEW ORLEANS,2026,True,,,"HAMMONDS, MELISSA",NONE,Q,889090.0,2026-02-20,MEDIA PLACEMENT,2026-02-21,O,P2026,,,,,,,,,MOUNT VERNON,,1950145,F24,202602239837841792,24,4022320261311035014,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602239837841792,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022320261311284021,SE.01,,,,
N,,,NATE,S6KY00302,MORRIS,,"MORRIS, NATE",S,,00,KY,REP,,,,FIGHT FOR KENTUCKY,C00898130,O,U,Unauthorized,,,KY,LEXINGTON,2026,True,,,"GANTT, CHARLES",TEAM MORRIS,Q,45000.0,2026-02-20,PRODUCTION COST: TV & DIGITAL,2026-02-21,S,P2026,,,,,,,,,WASHINGTON,,1950109,F24,202602239837841479,24,4022320261311035011,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602239837841479,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022320261311284017,SE.4229,C00898130,,,
N,,,NATE,S6KY00302,MORRIS,,"MORRIS, NATE",S,,00,KY,REP,,,,FIGHT FOR KENTUCKY,C00898130,O,U,Unauthorized,,,KY,LEXINGTON,2026,True,,,"GANTT, CHARLES",TEAM MORRIS,Q,934480.64,2026-02-20,PLACED MEDIA: CONNECTED TV,2026-02-21,S,P2026,,,,,,,,,WASHINGTON,,1950109,F24,202602239837841478,24,4022320261311035011,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602239837841478,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022320261311284016,SE.4227,C00898130,,,
N,,,NATE,S6KY00302,MORRIS,,"MORRIS, NATE",S,,00,KY,REP,,,,FIGHT FOR KENTUCKY,C00898130,O,U,Unauthorized,,,KY,LEXINGTON,2026,True,,,"GANTT, CHARLES",TEAM MORRIS,Q,1700000.0,2026-02-20,PLACED MEDIA: TV,2026-02-21,S,P2026,,,,,,,,,WASHINGTON,,1950109,F24,202602239837841478,24,4022320261311035011,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602239837841478,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022320261311284015,SE.4225,C00898130,,,
N,,,STEVE,H6TX08175,TOTH,,"TOTH, STEVE",H,,02,TX,REP,,,,"FIGHT TO WIN AMERICA, INC.",C00813089,O,U,Unauthorized,,,TX,AUSTIN,2026,True,,,"GANTT, CHARLES",1776 PATRIOTS UNITED,Q,5000.0,2026-02-20,PRODUCTION COST: TV AD,2026-02-22,O,P2026,,,,,,,,,NEW ALBANY,,1950101,F24,202602239837841433,24,4022320261311035008,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602239837841433,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022320261311284010,SE.4474,C00813089,,,
N,,,NIDA,H2NC06098,ALLAM,,"ALLAM, NIDA",H,,04,NC,DEM,004,Advertising Expenses ,,AMERICAN PRIORITIES (AP),C00932723,O,U,Unauthorized,,,DE,WILMINGTON,2026,True,,,"HANNA, MARK",NONE,Q,50000.0,2026-02-20,TV ADVERTISING - ESTIMATE,2026-02-21,S,P2026,,,,,,,,,HUNTINGDON VALLEY,,1949983,F24,202602229837833164,24,4022220261311020008,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602229837833164,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022220261311027013,SE.4155,C00932723,,,
N,,,ALEXANDER,H6NY12214,BORES,,"BORES, ALEXANDER",H,,12,NY,DEM,,,,THINK BIG,C00923417,O,U,Unauthorized,,,NV,RENO,2026,True,,,"VLASTO, JOSH",NONE,M,98751.67,2026-02-20,CABLE ADVERTISING / PRODUCTION,2026-02-23,O,P2026,,,,,,,,,SPARKS,,1949972,F24,202602229837833033,24,4022220261311020006,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602229837833033,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022220261311027011,WFT20261211314-1,,,,
N,,,ALEXANDER,H6NY12214,BORES,,"BORES, ALEXANDER",H,,12,NY,DEM,,,,THINK BIG,C00923417,O,U,Unauthorized,,,NV,RENO,2026,True,,,"VLASTO, JOSH",NONE,M,116136.11,2026-02-20,DIGITAL ADVERTISING / PRODUCTION,2026-02-21,O,P2026,,,,,,,,,SPARKS,,1949972,F24,202602229837833033,24,4022220261311020006,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602229837833033,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022220261311027010,WFT20261211320-1,,,,
N,,,ALEXANDER,H6NY12214,BORES,,"BORES, ALEXANDER",H,,12,NY,DEM,,,,JOBS AND DEMOCRACY PAC,C00928374,O,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"BADILLO, JORGE",PUBLIC FIRST,Q,7110.25,2026-02-20,TEXTING,2026-02-20,S,P2026,,,,,,,,,SANTA BARBARA,,1949967,F24,202602229837833017,24,4022220261311020005,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602229837833017,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022220261311027009,SE.4116,C00928374,,,
N,,,ALEXANDRA,H6TX09140,MEALER,,"MEALER, ALEXANDRA",H,,09,TX,REP,,,,DEFENDING OUR VALUES PAC,C00928390,O,U,Unauthorized,,,AZ,PHOENIX,2026,True,,,"HADLEY, M'LISS",JOBS AND DEMOCRACY PAC,Q,36345.75,2026-02-20,MAILERS,2026-02-21,S,O2026,3/3/2026,,,,,,,,WASHINGTON,,1949966,F24,202602229837833016,24,4022220261311020004,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602229837833016,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022220261311027008,SE.4148,C00928390,,,
N,,,CARLOS JR.,H6TX35087,DE LA CRUZ,,"DE LA CRUZ, CARLOS JR.",H,,35,TX,REP,,,,DEFENDING OUR VALUES PAC,C00928390,O,U,Unauthorized,,,AZ,PHOENIX,2026,True,,,"HADLEY, M'LISS",JOBS AND DEMOCRACY PAC,Q,53087.87,2026-02-20,MAILERS,2026-02-21,S,P2026,,,,,,,,,WASHINGTON,,1949966,F24,202602229837833016,24,4022220261311020004,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602229837833016,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022220261311027007,SE.4147,C00928390,,,
N,,,JULIE,H4TX32089,JOHNSON,,"JOHNSON, JULIE",H,,33,TX,DEM,004,Advertising Expenses ,,EQUALITY PAC,C00550970,W,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"MADRAS, ANDREW",EQUALITY CONGRESS,Q,6423.25,2026-02-20,TEXT BANKING,2026-02-21,S,P2026,,,,,,,,,WASHINGTON,,1949921,F24,202602219837832897,24,4022220261311020001,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602219837832897,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022220261311027004,500547380,,,,
N,,,JULIE,H4TX32089,JOHNSON,,"JOHNSON, JULIE",H,,33,TX,DEM,004,Advertising Expenses ,,EQUALITY PAC,C00550970,W,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"MADRAS, ANDREW",EQUALITY CONGRESS,Q,18655.25,2026-02-20,PHONE BANKING,2026-02-21,S,P2026,,,,,,,,,WASHINGTON,,1949921,F24,202602219837832897,24,4022220261311020001,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602219837832897,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022220261311027003,500547379,,,,
N,,,JULIE,H4TX32089,JOHNSON,,"JOHNSON, JULIE",H,,33,TX,DEM,004,Advertising Expenses ,,EQUALITY PAC,C00550970,W,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"MADRAS, ANDREW",EQUALITY CONGRESS,Q,83023.0,2026-02-20,DIGITAL ADVERTISING,2026-02-21,S,P2026,,,,,,,,,WASHINGTON,,1949921,F24,202602219837832896,24,4022220261311020001,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602219837832896,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022220261311027002,500547378,,,,
N,,,JULIE,H4TX32089,JOHNSON,,"JOHNSON, JULIE",H,,33,TX,DEM,004,Advertising Expenses ,,EQUALITY PAC,C00550970,W,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"MADRAS, ANDREW",EQUALITY CONGRESS,Q,44085.02,2026-02-20,DIRECT MAIL,2026-02-21,S,P2026,,,,,,,,,WASHINGTON,,1949921,F24,202602219837832896,24,4022220261311020001,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602219837832896,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022220261311027001,500547377,,,,
N,,,VALERIE,H2NC06114,FOUSHEE,,"FOUSHEE, VALERIE",H,,04,NC,DEM,,,,JOBS AND DEMOCRACY PAC,C00928374,O,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"BADILLO, JORGE",PUBLIC FIRST,Q,9000.0,2026-02-20,TV AD- PRODUCTION,2026-02-20,S,P2026,,,,,,,,,SANTA BARBARA,,1949905,F24,202602219837832810,24,4022120261311004021,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602219837832810,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022120261311012041,SE.4114,C00928374,,,
N,,,CARLOS,H6TX35087,DE LA CRUZ,,"DE LA CRUZ, CARLOS JR",H,,35,TX,REP,004,Advertising Expenses ,,STRONG PAC,C00937094,O,U,Unauthorized,,,WI,MIDDLETON,2026,True,,,"RUHLAND, LANE",NONE,M,3940.0,2026-02-20,TEXT MESSAGING (ESTIMATE),2026-02-20,S,P2026,,,,,,,,,DOVER,,1949893,F24,202602219837832789,24,4022120261311004017,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602219837832789,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022120261311012033,SE.4179,C00937094,,,
N,,,JASMINE,S6TX00552,CROCKETT,,"CROCKETT, JASMINE",S,,00,TX,DEM,004,Advertising Expenses ,,TEXAS ORGANIZING PROJECT POLITICAL ACTION COMMITTEE,C00756940,V,U,Unauthorized,,,TX,SAN ANTONIO,2026,True,,,"HALVORSON, STEVEN",NONE,Q,2317.52,2026-02-20,MAILINGS,2026-02-20,S,P2026,,,,,,,,,SAN ANTONIO,,1949892,F24,202602219837832788,24,4022120261311004016,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602219837832788,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022120261311012032,500002888,,,,
N,,,JULIE,H4TX32089,JOHNSON,,"JOHNSON, JULIE",H,,33,TX,DEM,,,,NUESTRO PAC,C00744185,O,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"MELE, STEVEN",NONE,M,80000.0,2026-02-20,DIGITAL ADS (ESTIMATE),2026-02-20,S,P2026,,,,,,,,,WILMINGTON,,1949890,F24,202602219837832786,24,4022120261311004015,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602219837832786,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022120261311012031,500063345,,,,
N,,,BOBBY,H6TX15246,PULIDO,,"PULIDO, BOBBY",H,,15,TX,DEM,,,,LATINO VICTORY FUND,C00562777,W,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"GONZALEZ, MARIA R.",NONE,M,16250.0,2026-02-20,"DIGITAL AD BUY, NON-CONTRIBUTION ACCOUNT",2026-02-20,S,P2026,,,,,,,,,NEW YORK,,1949876,F24,202602219837832743,24,4022120261311004013,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602219837832743,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022120261311012029,500128619,,,,
N,,,JAMES,S6TX00479,TALARICO,,"TALARICO, JAMES",S,,00,TX,DEM,,,,LATINO VICTORY FUND,C00562777,W,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"GONZALEZ, MARIA R.",NONE,M,16250.0,2026-02-20,"DIGITAL AD BUY, NON-CONTRIBUTION ACCOUNT",2026-02-20,S,P2026,,,,,,,,,NEW YORK,,1949876,F24,202602219837832743,24,4022120261311004013,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602219837832743,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022120261311012028,500128618,,,,
N,,,JAMES,S6TX00479,TALARICO,,"TALARICO, JAMES",S,,00,TX,DEM,,,,LATINO VICTORY FUND,C00562777,W,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"GONZALEZ, MARIA R.",NONE,M,3750.0,2026-02-20,"PRODUCTION, NON-CONTRIBUTION ACCOUNT",2026-02-20,S,P2026,,,,,,,,,NEW YORK,,1949876,F24,202602219837832742,24,4022120261311004013,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602219837832742,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022120261311012027,500128615,,,,
N,,,BOBBY,H6TX15246,PULIDO,,"PULIDO, BOBBY",H,,15,TX,DEM,,,,LATINO VICTORY FUND,C00562777,W,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"GONZALEZ, MARIA R.",NONE,M,3750.0,2026-02-20,"PRODUCTION, NON-CONTRIBUTION ACCOUNT",2026-02-20,S,P2026,,,,,,,,,NEW YORK,,1949876,F24,202602219837832742,24,4022120261311004013,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602219837832742,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022120261311012026,500128614,,,,
N,,,WESLEY,S6TX00511,HUNT,,"HUNT, WESLEY",S,,00,TX,REP,,,,CONSERVATIVE TEXANS PAC,C00932707,O,U,Unauthorized,,,MA,BEVERLY,2026,False,,,"GANTT, CHARLES",NONE,T,1913.91,2026-02-20,TEXT MESSAGES,2026-02-21,O,P2026,,,,,,,,,MATTAWAN,,1949852,F24,202602219837832673,24,4022120261311004011,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602219837832673,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022120261311012023,SE.4184,C00932707,,,
N,,,JESSICA,H6TX08209,STEINMANN,HART,"STEINMANN, JESSICA HART",H,,08,TX,REP,,,,WFW ACTION FUND INC,C00698936,Q,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"RUTLAND, JANNA",GOP WINNING WOMEN 2024,M,50000.0,2026-02-20,NON-CONTRIBUTION ACCT: DIGITAL MEDIA PLACEMENT,2026-02-20,S,P2026,,,,,,,,,WASHINGTON,,1949846,F24,202602219837832664,24,4022120261311004010,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602219837832664,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022120261311012022,SE24.4684,,,,
N,,,WARREN,S6TX00388,PAXTON,KENNETH,"PAXTON, WARREN KENNETH JR",S,,00,TX,REP,,,,TEXANS FOR A CONSERVATIVE MAJORITY,C00542217,O,U,Unauthorized,,,TX,AUSTIN,2026,True,,,"PEPPE, DANNY",CORNYN VICTORY COMMITTEE,Q,300000.0,2026-02-20,DIGITAL MEDIA PLACEMENT / DIGITAL MEDIA PRODUCTION,2026-02-21,O,P2026,,,,,,,,,AUSTIN,,1949845,F24,202602219837832663,24,4022120261311004009,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602219837832663,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022120261311012021,SE24.18246,,,,
N,,,JOHN,S2TX00106,CORNYN,SEN,"CORNYN, JOHN SEN",S,,00,TX,REP,,,,TEXANS FOR A CONSERVATIVE MAJORITY,C00542217,O,U,Unauthorized,,,TX,AUSTIN,2026,True,,,"PEPPE, DANNY",CORNYN VICTORY COMMITTEE,Q,300000.0,2026-02-20,DIGITAL MEDIA PLACEMENT / DIGITAL MEDIA PRODUCTION,2026-02-21,S,P2026,,,,,,,,,AUSTIN,,1949845,F24,202602219837832662,24,4022120261311004009,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602219837832662,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022120261311012020,SE24.18245,,,,
N,,,WESLEY,S6TX00511,HUNT,,"HUNT, WESLEY",S,,00,TX,REP,,,,TEXANS FOR A CONSERVATIVE MAJORITY,C00542217,O,U,Unauthorized,,,TX,AUSTIN,2026,True,,,"PEPPE, DANNY",CORNYN VICTORY COMMITTEE,Q,8500.0,2026-02-20,MEDIA PRODUCTION,2026-02-21,O,P2026,,,,,,,,,ALEXANDRIA,,1949845,F24,202602219837832662,24,4022120261311004009,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202602219837832662,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022120261311012019,SE24.18247,,,,
